lin,Address,Latitude,Longitude,Price,#Bed,#Bath,Square Foot,Year Built,date1,price1,date2,price2,date3,price3,date4,price4,date5,price5,date6,price6,date7,price7,absolute
https://www.zillow.com/homedetails/3683-Nassas-St-Mount-Pleasant-SC-29466/110207112_zpid/,3683 Nassas St Mount Pleasant SC 29466,32.872602,-79.746059,179900,0,0,0,0,2/21/2020,125000,,,,,,,,,,,,,486
https://www.zillow.com/homedetails/2875-River-Vista-Way-Mount-Pleasant-SC-29466/109174917_zpid/,2875 River Vista Way Mount Pleasant SC 29466,32.925618,-79.803169,179000,0,0,0,0,2/28/2020,179000,8/30/2019,185000,8/26/2018,188000,12/5/2017,161500,11/4/2017,180000,7/15/2017,180000,5/17/2017,185000,487
https://www.zillow.com/homedetails/1861-Montclair-Dr-1831-C-Mount-Pleasant-SC-29464/63781744_zpid/,1861 Montclair Dr #1831-C Mount Pleasant SC 29464,32.8318924,-79.8320843,177900,2,2,1010,1985,8/6/2020,177900,10/3/2019,179900,5/6/2005,111400,,,,,,,,,488
https://www.zillow.com/homedetails/1455-Alligator-Cree-Ct-Mount-Pleasant-SC-29429/110205334_zpid/,1455 Alligator Cree Ct Mount Pleasant SC 29429,32.9216724,-79.7582234,175000,0,0,0,0,,,,,,,,,,,,,,,489
https://www.zillow.com/homedetails/1517-Basildon-Rd-Mount-Pleasant-SC-29466/82550333_zpid/,1517 Basildon Rd Mount Pleasant SC 29466,32.892426,-79.798265,173800,1,1,844,2006,7/18/2020,164000,6/17/2020,173800,6/2/2020,173800,5/27/2020,173900,5/14/2020,174000,6/19/2017,1195,5/23/2017,1195,490
https://www.zillow.com/homedetails/1964-N-Cree-Dr-Mount-Pleasant-SC-29466/110204568_zpid/,1964 N Cree Dr Mount Pleasant SC 29466,32.890653,-79.832769,169900,0,0,0,0,,,,,,,,,,,,,,,491
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-304-Mount-Pleasant-SC-29466/82545579_zpid/,1300 Par West Blvd UNIT 304 Mount Pleasant SC 29466,32.8799355,-79.7804604,155900,1,1,777,2000,6/11/2020,155900,3/14/2008,154190,,,,,,,,,,,492
https://www.zillow.com/homedetails/1444-Lieben-Rd-Mount-Pleasant-SC-29466/110227457_zpid/,1444 Lieben Rd Mount Pleasant SC 29466,32.872234,-79.748169,150000,0,0,0,No Data,,,,,,,,,,,,,,,493
https://www.zillow.com/homedetails/3657-Zacoma-Dr-Mount-Pleasant-SC-29466/2080108328_zpid/,3657 Zacoma Dr Mount Pleasant SC 29466,32.8757199,-79.7514442,150000,0,0,0,0,,,,,,,,,,,,,,,494
https://www.zillow.com/homedetails/1523-Macoma-Dr-Mount-Pleasant-SC-29466/110234408_zpid/,1523 Macoma Dr Mount Pleasant SC 29466,32.8706039,-79.7496481,149999,0,0,0,0,1/8/2016,100000,,,,,,,,,,,,,495
https://www.zillow.com/homedetails/1584-Periwinle-Dr-Mount-Pleasant-SC-29466/110212633_zpid/,1584 Periwinle Dr Mount Pleasant SC 29466,32.872996,-79.7478469,149900,0,0,0,0,,,,,,,,,,,,,,,496
https://www.zillow.com/homedetails/3641-Pandora-Dr-Mount-Pleasant-SC-29466/110225832_zpid/,3641 Pandora Dr Mount Pleasant SC 29466,32.873479,-79.750557,149900,0,0,0,0,,,,,,,,,,,,,,,497
https://www.zillow.com/homedetails/1-Boston-Grill-Rd-Mount-Pleasant-SC-29466/2086628802_zpid/,1 Boston Grill Rd Mount Pleasant SC 29466,32.8457921,-79.7853637,148000,0,0,0,0,,,,,,,,,,,,,,,498
https://www.zillow.com/homedetails/2-Boston-Grill-Rd-Mount-Pleasant-SC-29466/2086625958_zpid/,2 Boston Grill Rd Mount Pleasant SC 29466,32.8457921,-79.7853637,146000,1,1,0,0,,,,,,,,,,,,,,,499
https://www.zillow.com/homedetails/3619-Conch-St-Mount-Pleasant-SC-29466/110226760_zpid/,3619 Conch St Mount Pleasant SC 29466,32.872023,-79.749514,145000,0,0,0,No Data,,,,,,,,,,,,,,,500
https://www.zillow.com/homedetails/1050-Theodore-Rd-Mount-Pleasant-SC-29429/110217565_zpid/,1050 Theodore Rd Mount Pleasant SC 29429,32.8881811,-79.7385749,144900,0,0,0,0,,,,,,,,,,,,,,,501
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-421-Mount-Pleasant-SC-29466/82542039_zpid/,1300 Par West Blvd UNIT 421 Mount Pleasant SC 29466,32.8799355,-79.7804604,144000,1,1,777,2000,9/9/2020,144000,8/31/2020,145000,8/18/2020,146000,7/29/2020,146900,7/9/2020,148900,6/11/2020,149900,10/20/2017,115500,502
https://www.zillow.com/homedetails/3699-Loclear-Ln-Mount-Pleasant-SC-29466/2080749323_zpid/,3699 Loclear Ln Mount Pleasant SC 29466,32.8795427,-79.7531814,144000,0,0,0,0,,,,,,,,,,,,,,,503
https://www.zillow.com/homedetails/0-Turno-St-Mount-Pleasant-SC-29466/2103796197_zpid/,0 Turno St Mount Pleasant SC 29466,32.8747038,-79.7960523,139500,1,1,0,0,,,,,,,,,,,,,,,504
https://www.zillow.com/homedetails/1443-Periwinle-Dr-Mount-Pleasant-SC-29466/247527669_zpid/,1443 Periwinle Dr Mount Pleasant SC 29466,32.8740947,-79.7469682,135000,0,0,0,0,,,,,,,,,,,,,,,505
https://www.zillow.com/homedetails/3650-Zacoma-Dr-Mount-Pleasant-SC-29466/2077888665_zpid/,3650 Zacoma Dr Mount Pleasant SC 29466,32.875673,-79.752428,135000,0,0,0,0,,,,,,,,,,,,,,,506
https://www.zillow.com/homedetails/1595-Periwinle-Dr-LOT-DJ-1B-Mount-Pleasant-SC-29466/2077891487_zpid/,1595 Periwinle Dr LOT DJ-1B Mount Pleasant SC 29466,32.8737481,-79.747463,119000,1,1,0,0,,,,,,,,,,,,,,,507
,,,,,,,,,,,,,,,,,,,,,,,508
https://www.zillow.com/homedetails/1738-Villa-Maison-Mount-Pleasant-SC-29464/2132808478_zpid/,1738 Villa Maison Mount Pleasant SC 29464,32.831919,-79.833666,232000,2,3,1206,1985,9/9/2020,232000,9/20/2019,1625,9/9/2019,1625,7/26/2019,1675,12/8/2017,1500,12/2/2017,1500,4/30/2016,182500,509
https://www.zillow.com/homedetails/724-ent-St-Mount-Pleasant-SC-29464/10927077_zpid/,724 ent St Mount Pleasant SC 29464,32.8163123,-79.8681618,230000,9,9,0,0,7/24/2020,230000,6/9/2020,233990,5/19/2020,233990,4/30/2020,249900,2/19/2020,250000,5/22/2007,193000,7/15/2002,99500,510
https://www.zillow.com/homedetails/1685-Hunters-Run-Dr-Mount-Pleasant-SC-29464/10930902_zpid/,1685 Hunters Run Dr Mount Pleasant SC 29464,32.8289411,-79.8395877,230000,2,2,1066,1987,9/11/2020,230000,12/1/2016,177400,10/14/2016,174900,12/3/2010,139999,10/20/2010,139999,9/6/2010,145000,6/17/2010,155000,511
https://www.zillow.com/homedetails/1865-Montclair-Dr-UNIT-B-Mount-Pleasant-SC-29464/2077921059_zpid/,1865 Montclair Dr UNIT B Mount Pleasant SC 29464,32.832547,-79.8302573,230000,3,2,1169,1985,9/10/2020,230000,,,,,,,,,,,,,512
https://www.zillow.com/homedetails/1440-Sheepshead-Ln-LOT-1-Mount-Pleasant-SC-29466/2080380641_zpid/,1440 Sheepshead Ln LOT 1 Mount Pleasant SC 29466,32.8678334,-79.753086,230000,0,0,0,No Data,,,,,,,,,,,,,,,513
https://www.zillow.com/homedetails/1440-Sheepshead-Ln-Mount-Pleasant-SC-29466/2080359760_zpid/,1440 Sheepshead Ln Mount Pleasant SC 29466,32.8678334,-79.753086,230000,0,0,0,0,,,,,,,,,,,,,,,514
https://www.zillow.com/homedetails/1859-Montclair-Dr-UNIT-D-Mount-Pleasant-SC-29464/63781788_zpid/,1859 Montclair Dr UNIT D Mount Pleasant SC 29464,32.831911,-79.8305274,229900,3,2,1169,1985,9/11/2020,229900,9/3/2020,239900,8/22/2020,244900,10/3/2016,164500,2/11/2014,154500,12/3/2013,1340,10/5/2013,1340,515
https://www.zillow.com/homedetails/2229-David-Green-Rd-Mount-Pleasant-SC-29466/110216052_zpid/,2229 David Green Rd Mount Pleasant SC 29466,32.830858,-79.8042633,229000,0,0,0,0,,,,,,,,,,,,,,,516
https://www.zillow.com/homedetails/161-Heritage-Cir--7-Mount-Pleasant-SC-29464/2077902788_zpid/,161 Heritage Cir #-7 Mount Pleasant SC 29464,32.812271,-79.873209,229000,3,3,1408,1974,9/11/2020,229000,,,,,,,,,,,,,517
https://www.zillow.com/homedetails/1131-Village-Cree-Ln-APT-1-Mount-Pleasant-SC-29464/10927440_zpid/,1131 Village Cree Ln APT 1 Mount Pleasant SC 29464,32.8084058,-79.8610852,227400,2,2,1060,1981,9/11/2020,227400,10/4/2005,185000,6/17/2003,129000,1/26/2001,115000,,,,,,,518
https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2300B-Mount-Pleasant-SC-29466/80214960_zpid/,2011 N Highway 17 UNIT 2300B Mount Pleasant SC 29466,32.8342818,-79.8219704,222000,3,2,1329,1993,8/8/2020,222000,7/8/2020,222000,6/6/2020,222000,5/14/2020,222500,3/20/2020,221500,11/6/2019,215500,10/21/2019,216000,519
https://www.zillow.com/homedetails/265-Alexandra-Dr-UNIT-13-Mt-Pleasant-SC-29464/2118555398_zpid/,265 Alexandra Dr UNIT 13 Mt Pleasant SC 29464,32.8070827,-79.8976233,220000,2,2,976,1986,6/23/2020,220000,6/14/2020,225000,12/8/2018,1150,10/10/2018,1150,9/27/2018,1275,9/5/2018,1300,6/15/2018,1350,520
https://www.zillow.com/homedetails/2728-Rifle-Range-Rd-Mount-Pleasant-SC-29466/2085195416_zpid/,2728 Rifle Range Rd Mount Pleasant SC 29466,32.8476523,-79.7929338,220000,0,0,0,0,,,,,,,,,,,,,,,521
https://www.zillow.com/homedetails/1130-Silent-Harbor-Ct-APT--Mount-Pleasant-SC-29464/2082608365_zpid/,1130 Silent Harbor Ct APT  Mount Pleasant SC 29464,32.8463352,-79.8187529,220000,2,3,1262,1982,8/5/2020,220000,7/11/2020,221900,6/11/2020,222900,5/21/2020,223900,4/9/2020,224900,3/19/2020,229900,2/19/2020,235000,522
https://www.zillow.com/homedetails/2265-Becenham-Dr-Mount-Pleasant-SC-29466/97859769_zpid/,2265 Becenham Dr Mount Pleasant SC 29466,32.915097,-79.771978,219000,0,0,0,0,,,,,,,,,,,,,,,523
https://www.zillow.com/homedetails/1858-Montclair-Dr-Mount-Pleasant-SC-29464/68394358_zpid/,1858 Montclair Dr Mount Pleasant SC 29464,32.831892,-79.832084,218000,2,2,1010,1985,8/18/2020,218000,6/27/2020,220000,5/31/2020,225000,10/27/2016,169900,9/11/2016,169900,5/22/2016,169900,2/3/2016,135000,524
https://www.zillow.com/homedetails/2177-Becenham-Dr-LOT-79-Mount-Pleasant-SC-29466/2079212983_zpid/,2177 Becenham Dr LOT 79 Mount Pleasant SC 29466,32.911502,-79.774232,217000,0,0,0,0,,,,,,,,,,,,,,,525
https://www.zillow.com/homedetails/273-Alexandra-Dr-UNIT-2-Mount-Pleasant-SC-29464/2106096675_zpid/,273 Alexandra Dr UNIT 2 Mount Pleasant SC 29464,32.806004,-79.895639,214900,2,2,976,1986,9/10/2020,214900,8/14/2020,218900,7/17/2020,219900,12/28/2018,1150,12/6/2018,1150,11/15/2018,1250,11/1/2018,1300,526
https://www.zillow.com/homedetails/1731-Chatelain-Way-Mount-Pleasant-SC-29464/80217848_zpid/,1731 Chatelain Way Mount Pleasant SC 29464,32.8231199,-79.8449316,214900,1,2,866,1999,9/10/2020,214900,5/12/2017,209000,4/24/2017,205000,4/14/2017,205000,4/3/2015,147900,4/3/2015,149900,11/6/2014,149900,527
https://www.zillow.com/homedetails/1226-Fairmont-Ave-APT-4C-Mount-Pleasant-SC-29464/10924122_zpid/,1226 Fairmont Ave APT 4C Mount Pleasant SC 29464,32.7913874,-79.8684681,212500,2,2,878,1977,9/1/2020,212500,7/14/2020,222500,6/10/2005,178500,8/5/1999,73000,,,,,,,528
https://www.zillow.com/homedetails/1715-Basildon-Rd-Mount-Pleasant-SC-29466/82541306_zpid/,1715 Basildon Rd Mount Pleasant SC 29466,32.892426,-79.798265,212500,2,2,1107,2006,7/15/2020,212500,6/4/2020,215500,4/29/2020,218500,8/12/2018,1375,7/11/2018,1375,7/6/2018,1400,3/14/2008,185000,529
https://www.zillow.com/homedetails/1448-Sheepshead-Ln-Mount-Pleasant-SC-29466/2080381163_zpid/,1448 Sheepshead Ln Mount Pleasant SC 29466,32.8678334,-79.753086,210000,0,0,0,0,,,,,,,,,,,,,,,530
https://www.zillow.com/homedetails/1448-Sheepshead-Ln-LOT-2-Mount-Pleasant-SC-29466/2080397017_zpid/,1448 Sheepshead Ln LOT 2 Mount Pleasant SC 29466,32.8678334,-79.753086,210000,0,0,0,0,,,,,,,,,,,,,,,531
https://www.zillow.com/homedetails/1452-Sheepshead-Ln-LOT-1-Mount-Pleasant-SC-29466/2080398889_zpid/,1452 Sheepshead Ln LOT 1 Mount Pleasant SC 29466,32.8678334,-79.753086,210000,0,0,0,0,,,,,,,,,,,,,,,532
https://www.zillow.com/homedetails/1452-Sheepshead-Ln-Mount-Pleasant-SC-29466/2080397219_zpid/,1452 Sheepshead Ln Mount Pleasant SC 29466,32.8678334,-79.753086,210000,0,0,0,0,,,,,,,,,,,,,,,533
https://www.zillow.com/homedetails/1444-Sheepshead-Ln-LOT-1-Mount-Pleasant-SC-29466/2080396963_zpid/,1444 Sheepshead Ln LOT 1 Mount Pleasant SC 29466,32.8678334,-79.753086,210000,0,0,0,0,,,,,,,,,,,,,,,534
https://www.zillow.com/homedetails/1444-Sheepshead-Ln-Mount-Pleasant-SC-29466/2080381162_zpid/,1444 Sheepshead Ln Mount Pleasant SC 29466,32.8678334,-79.753086,210000,0,0,0,No Data,,,,,,,,,,,,,,,535
https://www.zillow.com/homedetails/1560-Capel-St-Mount-Pleasant-SC-29466/110225059_zpid/,1560 Capel St Mount Pleasant SC 29466,32.911327,-79.775794,209000,0,0,0,0,9/3/2020,209000,1/30/2020,209000,8/7/2019,209000,5/30/2019,219000,5/11/2019,225000,2/8/2019,225000,10/7/2018,786380,536
https://www.zillow.com/homedetails/613-Stewardship-Rd-Mount-Pleasant-SC-29464/110217548_zpid/,613 Stewardship Rd Mount Pleasant SC 29464,32.850146,-79.869093,209000,8,8,0,0,2/23/2018,219000,,,,,,,,,,,,,537
https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2300L-Mount-Pleasant-SC-29466/80213302_zpid/,2011 N Highway 17 UNIT 2300L Mount Pleasant SC 29466,32.8342818,-79.8219704,205000,3,2,1329,1993,7/2/2020,205000,3/17/2020,211000,1/9/2020,217000,5/18/2006,213542,,,,,,,538
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-818-Mount-Pleasant-SC-29466/82390466_zpid/,1300 Par West Blvd UNIT 818 Mount Pleasant SC 29466,32.8799355,-79.7804604,205000,2,1,1026,2000,8/18/2020,205000,8/5/2020,205000,7/2/2020,205000,6/13/2020,209000,6/9/2020,209000,6/5/2020,209000,8/18/2018,147800,539
https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-1304-Mount-Pleasant-SC-29464/68397799_zpid/,1481 Center Street Ext APT 1304 Mount Pleasant SC 29464,32.7912567,-79.8495286,204999,1,1,800,1987,8/25/2020,204999,7/11/2020,205000,5/1/2007,155000,1/27/2005,130000,,,,,,,540
https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-2001-Mount-Pleasant-SC-29464/68397851_zpid/,1481 Center Street Ext APT 2001 Mount Pleasant SC 29464,32.7912567,-79.8495286,204477,1,1,800,1987,8/18/2020,204477,8/5/2020,204700,7/15/2020,214900,3/26/2020,203777,3/18/2020,203777,6/15/2017,1095,6/8/2017,1095,541
https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2200S-Mount-Pleasant-SC-29466/80214521_zpid/,2011 N Highway 17 UNIT 2200S Mount Pleasant SC 29466,32.8342818,-79.8219704,200000,2,2,1077,1993,7/30/2020,200000,6/2/2020,215000,4/29/2020,215000,7/12/2017,195000,5/15/2017,195000,4/6/2017,195000,4/4/2017,1350,542
https://www.zillow.com/homedetails/0-Tugman-Ln-Mount-Pleasant-SC-29466/2082370594_zpid/,0 Tugman Ln Mount Pleasant SC 29466,32.8747038,-79.7960523,200000,2,2,0,0,,,,,,,,,,,,,,,543
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-1123-Mount-Pleasant-SC-29466/82542909_zpid/,1300 Par West Blvd UNIT 1123 Mount Pleasant SC 29466,32.8799355,-79.7804604,199900,2,1,1026,2000,9/4/2020,199900,9/2/2020,1450,8/14/2019,1495,6/1/2019,1495,6/23/2018,1450,6/14/2018,1450,1/29/2018,152000,544
https://www.zillow.com/homedetails/3105-Wosley-Ct-Mount-Pleasant-SC-29466/110203544_zpid/,3105 Wosley Ct Mount Pleasant SC 29466,32.908324,-79.779251,199900,0,0,0,0,7/31/2020,761500,6/30/2020,755000,3/27/2020,199900,3/11/2020,823000,1/31/2020,825000,1/14/2020,745000,7/11/2019,225000,545
https://www.zillow.com/homedetails/3610-Conch-St-Mount-Pleasant-SC-29466/63782354_zpid/,3610 Conch St Mount Pleasant SC 29466,32.871073,-79.7492931,199000,0,0,0,0,,,,,,,,,,,,,,,546
https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-702-Mount-Pleasant-SC-29464/68397751_zpid/,1481 Center Street Ext APT 702 Mount Pleasant SC 29464,32.7912567,-79.8495286,198000,1,1,800,1987,8/15/2020,198000,11/1/2016,146000,8/27/2007,125000,1/6/2005,125000,,,,,,,547
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-403-Mount-Pleasant-SC-29466/82542711_zpid/,1300 Par West Blvd UNIT 403 Mount Pleasant SC 29466,32.8799355,-79.7804604,195700,2,1,1026,2000,9/10/2020,195700,8/28/2020,197700,7/24/2020,199970,7/15/2020,199970,7/10/2020,199970,11/5/2015,142350,8/5/2015,138000,548
https://www.zillow.com/homedetails/1473-Cambridge-Laes-Dr-Mount-Pleasant-SC-29464/68394406_zpid/,1473 Cambridge Laes Dr Mount Pleasant SC 29464,32.81136,-79.846703,269900,3,2,1347,2000,8/21/2020,269900,5/23/2018,230000,7/3/2017,210000,6/14/2017,210000,6/12/2017,220000,6/6/2017,223000,6/1/2017,226000,549
https://www.zillow.com/homedetails/106-Winnowing-Way-Mount-Pleasant-SC-29466/2077902830_zpid/,106 Winnowing Way Mount Pleasant SC 29466,32.8627941,-79.7942599,269900,2,3,984,No Data,9/11/2020,269900,,,,,,,,,,,,,550
https://www.zillow.com/homedetails/1236-White-Flat-Rd-Mount-Pleasant-SC-29464/2079712743_zpid/,1236 White Flat Rd Mount Pleasant SC 29464,32.8071712,-79.8476595,269000,3,2,1500,1997,9/9/2020,269000,8/25/2020,279500,7/23/2020,296999,7/16/2020,297000,6/15/2020,329000,6/6/2020,340000,5/8/2020,370000,551
https://www.zillow.com/homedetails/244-Fair-Sailing-Rd-37-Mount-Pleasant-SC-29466/2082060215_zpid/,244 Fair Sailing Rd #37 Mount Pleasant SC 29466,32.90515,-79.821048,269000,2,3,1825,2005,12/4/2019,269000,11/12/2019,279000,,,,,,,,,,,552
https://www.zillow.com/homedetails/349-Bridgetown-Pass-Mount-Pleasant-SC-29464/110219558_zpid/,349 Bridgetown Pass Mount Pleasant SC 29464,32.848974,-79.869893,265000,9,9,0,0,1/10/2017,255000,,,,,,,,,,,,,553
https://www.zillow.com/homedetails/1100-Legends-Club-Dr-1027-Mount-Pleasant-SC-29466/82545519_zpid/,1100 Legends Club Dr #1027 Mount Pleasant SC 29466,32.8759581,-79.7674924,260000,3,2,1596,2000,8/15/2020,260000,3/6/2020,265000,9/15/2009,245000,,,,,,,,,554
https://www.zillow.com/homedetails/1593-Boston-Grill-Rd-Mount-Pleasant-SC-29466/110206558_zpid/,1593 Boston Grill Rd Mount Pleasant SC 29466,32.8433072,-79.7800774,260000,0,0,0,0,,,,,,,,,,,,,,,555
https://www.zillow.com/homedetails/202-Winnowing-Way-Mount-Pleasant-SC-29466/2077884040_zpid/,202 Winnowing Way Mount Pleasant SC 29466,32.8627941,-79.7942599,259900,2,3,984,No Data,9/12/2020,259900,,,,,,,,,,,,,556
https://www.zillow.com/homedetails/268-Fair-Sailing-Rd-43-Mount-Pleasant-SC-29466/2077931707_zpid/,268 Fair Sailing Rd #43 Mount Pleasant SC 29466,32.9048066,-79.8207254,259000,2,3,1875,2005,9/9/2020,259000,,,,,,,,,,,,,557
https://www.zillow.com/homedetails/1807-Parc-Vue-Ave-Mount-Pleasant-SC-29464/68394309_zpid/,1807 Parc Vue Ave Mount Pleasant SC 29464,32.831507,-79.833221,255000,3,3,1440,1985,8/27/2020,255000,8/6/2020,259500,7/25/2020,265000,8/18/2018,243900,7/11/2018,239900,7/7/2018,239900,4/5/2005,194000,558
https://www.zillow.com/homedetails/1121-Village-Cree-Ln-1602-Mount-Pleasant-SC-29464/10927378_zpid/,1121 Village Cree Ln #1602 Mount Pleasant SC 29464,32.8084058,-79.8610852,250000,2,2,1060,1981,9/3/2020,250000,5/19/2004,117500,6/26/2000,112500,,,,,,,,,559
https://www.zillow.com/homedetails/1409-Lieben-Rd-Mount-Pleasant-SC-29466/110229736_zpid/,1409 Lieben Rd Mount Pleasant SC 29466,32.873636,-79.750003,250000,0,0,0,0,5/27/2016,135000,,,,,,,,,,,,,560
https://www.zillow.com/homedetails/3711-Saint-Ellens-Dr-Mount-Pleasant-SC-29466/110206117_zpid/,3711 Saint Ellens Dr Mount Pleasant SC 29466,32.906751,-79.770955,250000,0,0,0,0,5/17/2020,250000,12/14/2019,179900,7/11/2019,199999,7/10/2019,849000,6/27/2019,199999,2/21/2019,849000,11/4/2017,849999,561
https://www.zillow.com/homedetails/1123-Gregorie-Ferry-Rd-Mount-Pleasant-SC-29466/2080905129_zpid/,1123 Gregorie Ferry Rd Mount Pleasant SC 29466,32.8602073,-79.7952878,250000,0,0,0,0,,,,,,,,,,,,,,,562
https://www.zillow.com/homedetails/1127-Gregorie-Ferry-Rd-Mount-Pleasant-SC-29466/10937713_zpid/,1127 Gregorie Ferry Rd Mount Pleasant SC 29466,32.8603992,-79.7956802,250000,0,0,0,0,7/1/2020,250000,7/1/2020,25000,5/23/2020,400000,5/22/2020,400000,3/1/2019,250000,6/10/2018,400000,,,563
https://www.zillow.com/homedetails/1436-Sheepshead-Ln-Mount-Pleasant-SC-29466/2080359759_zpid/,1436 Sheepshead Ln Mount Pleasant SC 29466,32.8678334,-79.753086,250000,0,0,0,0,,,,,,,,,,,,,,,564
https://www.zillow.com/homedetails/1436-Sheepshead-Ln-LOT-1-Mount-Pleasant-SC-29466/2080380263_zpid/,1436 Sheepshead Ln LOT 1 Mount Pleasant SC 29466,32.8678334,-79.753086,250000,0,0,0,0,,,,,,,,,,,,,,,565
https://www.zillow.com/homedetails/1718-Chatelain-Way-Mount-Pleasant-SC-29464/2094999464_zpid/,1718 Chatelain Way Mount Pleasant SC 29464,32.8229679,-79.8461745,249900,2,2,1106,1999,9/2/2020,249900,3/18/2020,1750,10/10/2019,1850,9/8/2019,1950,12/7/2017,224900,10/25/2017,224900,6/19/2017,224900,566
https://www.zillow.com/homedetails/103-Winnowing-Way-Mount-Pleasant-SC-29466/2077913989_zpid/,103 Winnowing Way Mount Pleasant SC 29466,32.8627941,-79.7942599,249900,2,3,984,No Data,9/10/2020,249900,,,,,,,,,,,,,567
https://www.zillow.com/homedetails/1453-Cambridge-Laes-Dr-303-Mount-Pleasant-SC-29464/2078030964_zpid/,1453 Cambridge Laes Dr #303 Mount Pleasant SC 29464,32.811732,-79.846754,249000,2,2,1213,2000,9/1/2020,249000,,,,,,,,,,,,,568
https://www.zillow.com/homedetails/1481-Center-St-1505-Mount-Pleasant-SC-29464/2078672570_zpid/,1481 Center St #1505 Mount Pleasant SC 29464,32.7888918,-79.8541049,248000,2,2,1000,1987,9/8/2020,248000,8/24/2020,249000,7/28/2020,255000,7/16/2020,257500,,,,,,,569
https://www.zillow.com/homedetails/1445-Cambridge-Laes-Dr-Mount-Pleasant-SC-29464/63781854_zpid/,1445 Cambridge Laes Dr Mount Pleasant SC 29464,32.811732,-79.846754,245000,2,2,1165,2000,8/8/2020,245000,1/21/2015,1400,1/4/2015,1400,4/29/2005,175000,7/30/2003,122900,,,,,570
https://www.zillow.com/homedetails/2369-ings-Gate-Ln-Mount-Pleasant-SC-29466/82545322_zpid/,2369 ings Gate Ln Mount Pleasant SC 29466,32.902555,-79.819379,244990,2,3,1225,2006,8/25/2020,244990,10/13/2006,225500,,,,,,,,,,,571
https://www.zillow.com/homedetails/1481-Center-St-UNIT-1903-Mount-Pleasant-SC-29464/2078884899_zpid/,1481 Center St UNIT 1903 Mount Pleasant SC 29464,32.7888918,-79.8541049,240000,2,2,1000,1987,8/19/2020,240000,7/1/2020,250000,,,,,,,,,,,572
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-619-Mount-Pleasant-SC-29466/82542445_zpid/,1300 Par West Blvd UNIT 619 Mount Pleasant SC 29466,32.8800332,-79.7802877,239900,3,2,1282,2000,8/26/2020,239900,6/21/2019,1500,5/22/2019,1500,3/1/2018,1400,2/27/2018,1400,2/9/2017,160000,12/19/2016,164900,573
https://www.zillow.com/homedetails/1167-Dan-Rd-Mount-Pleasant-SC-29466/110216831_zpid/,1167 Dan Rd Mount Pleasant SC 29466,32.8549978,-79.7943179,239500,1,1,0,0,,,,,,,,,,,,,,,574
https://www.zillow.com/homedetails/272-Alexandra-Dr-UNIT-10-Mount-Pleasant-SC-29464/80215000_zpid/,272 Alexandra Dr UNIT 10 Mount Pleasant SC 29464,32.80616,-79.8967352,239000,2,2,976,1986,6/27/2020,239000,3/9/2020,249000,3/6/2020,1400,3/1/2020,1400,1/28/2020,1380,8/12/2019,1600,5/30/2019,1650,575
https://www.zillow.com/homedetails/1717-Greystone-Blvd-APT-13-Mount-Pleasant-SC-29464/10930273_zpid/,1717 Greystone Blvd APT 13 Mount Pleasant SC 29464,32.8351428,-79.8252631,239000,2,3,1278,1983,7/28/2020,239000,7/16/2020,1900,7/6/2020,1900,7/3/2020,2000,10/3/2018,222500,8/21/2018,225000,8/16/2018,225000,576
https://www.zillow.com/homedetails/1420-Fairmont-Ave-22-3-Mount-Pleasant-SC-29464/2077972096_zpid/,1420 Fairmont Ave #22/3 Mount Pleasant SC 29464,32.7913039,-79.867904,239000,2,1,960,1979,9/4/2020,239000,,,,,,,,,,,,,577
https://www.zillow.com/homedetails/2200-Belle-Isle-Ave-B3-103-Mount-Pleasant-SC-29464/2078801792_zpid/,2200 Belle Isle Ave #B3-103 Mount Pleasant SC 29464,32.8386769,-79.853931,238500,2,2,1107,2006,9/1/2020,238500,8/12/2020,242500,7/7/2020,247500,,,,,,,,,578
https://www.zillow.com/homedetails/271-Alexandra-Dr-UNIT-13-Mount-Pleasant-SC-29464/2127403864_zpid/,271 Alexandra Dr UNIT 13 Mount Pleasant SC 29464,32.806118,-79.8964861,237000,2,2,1050,1986,8/22/2020,237000,7/18/2020,239000,5/27/2020,247900,5/25/2020,247900,3/26/2020,247900,3/16/2020,249900,1/13/2019,1350,579
https://www.zillow.com/homedetails/2325-Chatelain-Way-Mount-Pleasant-SC-29464/80214658_zpid/,2325 Chatelain Way Mount Pleasant SC 29464,32.822885,-79.846029,236900,2,2,1038,1999,7/29/2020,236900,5/12/2018,225000,5/9/2018,225000,3/20/2018,225000,3/6/2018,225000,7/5/2017,160000,5/13/2017,200000,580
